NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|176036175026|17|8|1982|34|35|2|0|1|76|53|5300108|53|5300108|1|0|||||||||4|3|1|1|142P01|1|||2005|2|1113||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2||762383|0|1|0|1|0|0|16||5|5301|53001|53002032|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|176036175026|17|8|1982|34|35|2|0|1|76|53|5300108|53|5300108|1|0|||||||||4|3|1|1|142P01|1|||2005|2|1113||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2||762381|0|1|0|1|0|0|15||5|5301|53001|53002032|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122233798774|28|1|1966|51|51|2|1|1|76|31|3147006|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1988|2|403|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|9052520|0|1|0|1|0|0|21||5|5301|53001|53001265|53|5300108|530010805|2|1|||||||||1|0|0
2017|122233798774|28|1|1966|51|51|2|1|1|76|31|3147006|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1988|2|403|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|9051643|0|1|0|1|0|0|41||5|5301|53001|53001265|53|5300108|530010805|2|1|||||||||1|0|0
2017|122233798774|28|1|1966|51|51|2|1|1|76|31|3147006|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1988|2|403|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|9053329|0|1|0|1|0|0|41||5|5301|53001|53001265|53|5300108|530010805|2|1|||||||||1|0|0
2017|120931844516|7|4|1976|41|41|2|1|1|76|53|5300108|53|5300108|1|0|||||||||4|3|1|1|142P01|1|||2001||9999999|||||||||||||||||||||1||1|1|0|0|0|0|0|1|0|1|1|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||1497918|0|1|0|1|0|0|14||5|5301|53001|53002008|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|111395699371|29|4|1997|20|20|2|1|1|76|22|2203206|22|2203206|1|0|||||||||3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||9274691|0|1|0|1|0|0|1||5|5301|53001|53065000|53|5300108|530010805|4|1|4|1|2|0|0|0|0|1|1|0|0
2017|110109966227|26|2|1990|27|27|2|0|1|76|22|2203206|22|2205524|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2||7182702|0|1|0|1|0|0|2||5|5301|53001|53012682|53|5300108|530010805|4|1|4|1|2|0|0|0|0|1|1|0|0
2017|120004280457|22|9|1985|31|32|2|3|1|76|22|2207603|22|2207603|1|0|||||||||4|3|1|1|145F01|1|||2007|1|756|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|8898772|0|1|0|1|0|0|20||5|5301|53001|53007352|53|5300108|530010805|2|1|||||||||1|0|0
2017|120004280457|22|9|1985|31|32|2|3|1|76|22|2207603|22|2207603|1|0|||||||||4|3|1|1|145F01|1|||2007|1|756|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|8881296|0|1|0|1|0|0|19||5|5301|53001|53007352|53|5300108|530010805|2|1|||||||||1|0|0
2017|120004280457|22|9|1985|31|32|2|3|1|76|22|2207603|22|2207603|1|0|||||||||4|3|1|1|145F01|1|||2007|1|756|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|8877012|0|1|0|1|0|0|19||5|5301|53001|53007352|53|5300108|530010805|2|1|||||||||1|0|0
2017|120004280457|22|9|1985|31|32|2|3|1|76|22|2207603|22|2207603|1|0|||||||||4|3|1|1|145F01|1|||2007|1|756|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|8877847|0|1|0|1|0|0|19||5|5301|53001|53007352|53|5300108|530010805|2|1|||||||||1|0|0
2017|120004280457|22|9|1985|31|32|2|3|1|76|22|2207603|22|2207603|1|0|||||||||4|3|1|1|145F01|1|||2007|1|756|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|8877826|0|1|0|1|0|0|19||5|5301|53001|53007352|53|5300108|530010805|2|1|||||||||1|0|0
2017|126111145443|5|8|1988|28|29|1|0|1|76|22|2211001|21|2103000|1|0|||||||||4|3|1|9|999990|1|||2010|1|568|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|9185430|0|1|0|1|0|0|21||5|5301|53001|53007417|53|5300108|530010805|2|1|||||||||1|0|0
2017|126111145443|5|8|1988|28|29|1|0|1|76|22|2211001|21|2103000|1|0|||||||||4|3|1|9|999990|1|||2010|1|568|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|9185050|0|1|0|1|0|0|41||5|5301|53001|53007417|53|5300108|530010805|2|1|||||||||1|0|0
2017|126111145443|5|8|1988|28|29|1|0|1|76|22|2211001|21|2103000|1|0|||||||||4|3|1|9|999990|1|||2010|1|568|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|9185022|0|1|0|1|0|0|21||5|5301|53001|53007417|53|5300108|530010805|2|1|||||||||1|0|0
2017|126111145443|5|8|1988|28|29|1|0|1|76|22|2211001|21|2103000|1|0|||||||||4|3|1|9|999990|1|||2010|1|568|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|9005494|0|1|0|1|0|0|20||5|5301|53001|53007417|53|5300108|530010805|2|1|||||||||1|0|0
2017|126111145443|5|8|1988|28|29|1|0|1|76|22|2211001|21|2103000|1|0|||||||||4|3|1|9|999990|1|||2010|1|568|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|9000388|0|1|0|1|0|0|20||5|5301|53001|53007417|53|5300108|530010805|2|1|||||||||1|0|0
2017|112226732747|5|4|1981|36|36|2|0|1|76|21|2103307|21|2108207|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||9449810|0|1|0|1|0|0|2||5|5301|53001|53012275|53|5300108|530010805|4|1|1|0||1|0|0|0|1|1|0|0
2017|122851336265|2|8|1988|28|29|2|3|1|76|21|2108900|21|2108900|1|0|||||||||3|3|2|1|145F18|1||2010|||9999999|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1||10336956|0|1|0|1|0|0|21||5|5301|53001|53013891|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122851336265|2|8|1988|28|29|2|3|1|76|21|2108900|21|2108900|1|0|||||||||3|3|2|1|145F18|1||2010|||9999999|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1||10336906|0|1|0|1|0|0|19||5|5301|53001|53013891|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122851336265|2|8|1988|28|29|2|3|1|76|21|2108900|21|2108900|1|0|||||||||3|3|2|1|145F18|1||2010|||9999999|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1||10336000|0|1|0|1|0|0|41||5|5301|53001|53013891|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122851336265|2|8|1988|28|29|2|3|1|76|21|2108900|21|2108900|1|0|||||||||3|3|2|1|145F18|1||2010|||9999999|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|||||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1||10335930|0|1|0|1|0|0|20||5|5301|53001|53013891|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|119781911700|2|10|1978|38|39|2|2|1|76|21|2104008|21|2104008|1|0|||||||||3|3|2|1|142P01|1||2009|||9999999||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||9772277|0|1|0|1|0|0|1||5|5301|53001|53016521|53|5300108|530010805|4|1|4|1|2|0|0|0|0|1|1|0|0
2017|110759100720|22|6|1990|26|27|2|1|1|76|21|2104701|21|2104701|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||8315081|0|1|0|1|0|0|1||5|5301|53001|53016971|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|121823005623|13|6|1985|31|32|1|3|1|76|22|2202901|22|2202901|1|0|||||||||4|3|1|1|145F01|1|||2013|1|5|||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|4026087|0|1|0|1|0|0|25||5|5301|53001|53011066|53|5300108|530010805|2|1|||||||||1|0|0
2017|121823005623|13|6|1985|31|32|1|3|1|76|22|2202901|22|2202901|1|0|||||||||4|3|1|1|145F01|1|||2013|1|5|||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|145391|0|1|0|1|0|0|25||5|5301|53001|53011066|53|5300108|530010805|2|1|||||||||1|0|0
2017|121823005623|13|6|1985|31|32|1|3|1|76|22|2202901|22|2202901|1|0|||||||||4|3|1|1|145F01|1|||2013|1|5|||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|145379|0|1|0|1|0|0|25||5|5301|53001|53011066|53|5300108|530010805|2|1|||||||||1|0|0
2017|119356636310|20|5|1988|29|29|2|3|1|76|22|2202901|22|2202901|1|0|||||||||3|0||||||||||||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||0|||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|2|217220|0|1|0|1|0|0|16||5|5301|53001|53014286|53|5300108|530010805|2|1|||||||||1|0|0
2017|116587619524|7|9|1978|38|39|2|0|1|76|22|2202901|22|2210623|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||9616835|0|1|0|1|0|0|2||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|110262358041|21|9|1988|28|29|2|3|1|76|53|5300108|53|5300108|1|0|||||||||4|3|1|1|142P01|1|||2014|2|4625||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||9126598|0|1|0|1|0|0|2||5|5301|53001|53001931|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|110476608065|6|3|1992|25|25|2|0|1|76|53|5300108|53|5300108|1|0|||||||||3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8987474|0|1|0|1|0|0|1||5|5301|53001|53013697|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|121984307460|22|1|1966|51|51|2|0|1|76|29|2914604|53|5300108|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||8987102|0|1|0|1|0|0|1||5|5301|53001|53001940|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|121987305883|6|7|1985|31|32|1|0|1|76|53|5300108|53|5300108|1|0|||||||||4|3|1|1|142P01|1|||2012|2|3610||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||8987255|0|1|0|1|0|0|1||5|5301|53001|53001940|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|116515096541|18|10|1988|28|29|2|0|1|76|53|5300108|53|5300108|1|0|||||||||3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||8987236|0|1|0|1|0|0|1||5|5301|53001|53001940|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|130030291932|4|10|1992|24|25|2|0|1|76|53|5300108|53|5300108|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||8986210|0|1|0|1|0|0|1||5|5301|53001|53001940|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122392441005|17|7|1978|38|39|2|0|1|76|53|5300108|53|5300108|1|0|||||||||3|3|2|1|142P01|1||2009|||9999999||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8973208|0|1|0|1|0|0|1||5|5301|53001|53001940|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|144882745878|8|3|1966|51|51|2|1|3|250|||53|5300108|1|0|||||||||4|3|1|1|145F14|1|||1990|1|2|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|1|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||9039791|0|1|0|1|0|0|27||5|5301|53001|53016831|53|5300108|530010805|4|1|1|0||0|0|0|0|1|1|0|0
2017|144882745878|8|3|1966|51|51|2|1|3|250|||53|5300108|1|0|||||||||4|3|1|1|145F14|1|||1990|1|2|||||||||||||||||||0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||9039594|0|1|0|1|0|0|19||5|5301|53001|53016831|53|5300108|530010805|4|1|1|0||0|0|0|0|1|1|0|0
2017|144882745878|8|3|1966|51|51|2|1|3|250|||53|5300108|1|0|||||||||4|3|1|1|145F14|1|||1990|1|2|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||9041296|0|1|0|1|0|0|25||5|5301|53001|53016831|53|5300108|530010805|4|1|1|0||0|0|0|0|1|1|0|0
2017|110723741963|29|4|1991|26|26|2|4|1|76|41|4112108|53|5300108|1|0|||||||||4|3|1|1|145F02|1|||2013|1|17|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|8839417|0|1|0|1|0|0|21||5|5301|53001|53000889|53|5300108|530010805|2|1|||||||||1|0|0
2017|110723741963|29|4|1991|26|26|2|4|1|76|41|4112108|53|5300108|1|0|||||||||4|3|1|1|145F02|1|||2013|1|17|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|8839390|0|1|0|1|0|0|21||5|5301|53001|53000889|53|5300108|530010805|2|1|||||||||1|0|0
2017|110723741963|29|4|1991|26|26|2|4|1|76|41|4112108|53|5300108|1|0|||||||||4|3|1|1|145F02|1|||2013|1|17|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|8838535|0|1|0|1|0|0|41||5|5301|53001|53000889|53|5300108|530010805|2|1|||||||||1|0|0
2017|110723741963|29|4|1991|26|26|2|4|1|76|41|4112108|53|5300108|1|0|||||||||4|3|1|1|145F02|1|||2013|1|17|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|8837898|0|1|0|1|0|0|41||5|5301|53001|53000889|53|5300108|530010805|2|1|||||||||1|0|0
2017|110723741963|29|4|1991|26|26|2|4|1|76|41|4112108|53|5300108|1|0|||||||||4|3|1|1|145F02|1|||2013|1|17|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|8834920|0|1|0|1|0|0|21||5|5301|53001|53000889|53|5300108|530010805|2|1|||||||||1|0|0
2017|116587619524|7|9|1978|38|39|2|0|1|76|22|2202901|22|2210623|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||4367568|0|1|0|1|0|0|1||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|112139739611|29|7|1993|23|24|2|0|1|76|22|2210623|22|2210623|2|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||4367568|0|1|0|1|0|0|1||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|112139739611|29|7|1993|23|24|2|0|1|76|22|2210623|22|2210623|2|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||4366131|0|1|0|1|0|0|1||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|116587619524|7|9|1978|38|39|2|0|1|76|22|2202901|22|2210623|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||4366131|0|1|0|1|0|0|1||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|112139739611|29|7|1993|23|24|2|0|1|76|22|2210623|22|2210623|2|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||4366165|0|1|0|1|0|0|1||5|5301|53001|53015886|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|119727724573|2|4|1974|43|43|1|3|1|76|22|2207702|22|2207702|1|0|||||||||4|3|1|1|145F11|1|||2006|2|404|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||1651758|0|1|0|1|0|0|41||5|5301|53001|53002628|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|114814035160|15|4|1996|21|21|2|1|1|76|22|2210409|22|2201051|2|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||9112174|0|1|0|1|0|0|1||5|5301|53001|53068254|53|5300108|530010805|4|1|4|1|2|0|0|0|0|1|1|0|0
2017|122388716674|11|8|1988|28|29|1|0|1|76|21|2111300|15|1501402|1|0|||||||||4|3|1|1|145F15|1|||2010||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||10199321|0|1|0|1|0|0|41||5|5301|53001|53004868|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122388716674|11|8|1988|28|29|1|0|1|76|21|2111300|15|1501402|1|0|||||||||4|3|1|1|145F15|1|||2010||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||10203026|0|1|0|1|0|0|41||5|5301|53001|53004868|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122388716674|11|8|1988|28|29|1|0|1|76|21|2111300|15|1501402|1|0|||||||||4|3|1|1|145F15|1|||2010||9999999|||||||||||||||||||0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8845772|0|1|0|1|0|0|25||5|5301|53001|53016599|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122388716674|11|8|1988|28|29|1|0|1|76|21|2111300|15|1501402|1|0|||||||||4|3|1|1|145F15|1|||2010||9999999|||||||||||||||||||0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8846694|0|1|0|1|0|0|27||5|5301|53001|53016599|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
2017|122388716674|11|8|1988|28|29|1|0|1|76|21|2111300|15|1501402|1|0|||||||||4|3|1|1|145F15|1|||2010||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8846525|0|1|0|1|0|0|41||5|5301|53001|53016599|53|5300108|530010805|4|1|1|0||1|0|0|0|0|1|0|0
